Country,Year,Code_x,Annual CO2 emissions,Code_y,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Croatia,2007,HRV,24804672.0,HRV,0.022345414,0.030780833,0.0,0.098683886,13.289252,0.0,31.229944,8.013639,55.770203
Croatia,2008,HRV,23520154.0,HRV,0.06735556,0.04105611,0.0,0.11212139,16.242136,0.0,30.270388,8.246868,52.884552
Croatia,2009,HRV,21756484.0,HRV,0.063745,0.09108667,0.00025413666,0.151365,20.689531,0.0,27.949888,5.893177,51.64974
Croatia,2010,HRV,20986248.0,HRV,0.10546083,0.0,0.00033306942,0.38608304,25.330496,0.0,30.614166,7.9398127,43.887875
Croatia,2011,HRV,20620634.0,HRV,0.1731611,0.040122222,0.00037793608,0.55448973,13.881237,0.0,29.891666,8.172656,41.734562
Croatia,2012,HRV,19056300.0,HRV,0.29976723,0.32910556,0.006591611,0.90140027,13.262467,0.0,28.066055,7.329214,37.400105
Croatia,2013,HRV,18406078.0,HRV,0.40124416,0.36592776,0.030750832,1.4098231,23.497734,0.0,26.537943,7.852052,35.97752
Croatia,2014,HRV,17657192.0,HRV,0.52536666,0.34271112,0.09528972,1.9775602,24.39846,0.0,23.485712,7.5210743,37.66257
Croatia,2015,HRV,17803006.0,HRV,0.8465119,0.28104442,0.15421028,2.1444001,17.209806,0.0,24.21231,7.0444655,39.127132
Croatia,2016,HRV,18089980.0,HRV,1.3771936,0.011766667,0.17545584,2.7151802,18.343327,0.0,25.243532,7.570932,39.293175
Croatia,2017,HRV,18719100.0,HRV,1.6778225,0.0063444446,0.20944361,3.2041936,14.124532,0.0,28.99667,4.5628443,42.00155
Croatia,2018,HRV,17702566.0,HRV,2.1377892,0.31485555,0.198165,3.533104,20.37448,0.0,26.658365,4.248253,40.695423
Croatia,2019,HRV,17830288.0,HRV,3.0364902,0.72754997,0.21904917,3.867762,15.357438,0.0,27.981422,4.8999634,39.723515
Croatia,2020,HRV,16881604.0,HRV,3.359074,0.7627339,0.25081053,4.519056,14.871099,0.0,29.368093,4.200651,34.046947
Croatia,2021,HRV,17410670.0,HRV,3.7360184,1.0633531,0.3896233,5.395065,18.650887,0.0,28.251804,4.8303576,35.994972
Croatia,2022,HRV,17608212.0,HRV,3.7852407,0.24692944,0.39602387,5.5735326,14.234174,0.0,24.805115,4.727455,39.398846
Croatia,2023,HRV,17524080.0,HRV,3.377738,0.24893944,0.9791427,6.1030855,21.224401,0.0,25.001436,3.906757,40.320713
Cuba,1995,CUB,22835124.0,CUB,,,,,,0.0,,,
Cuba,1996,CUB,23332950.0,CUB,,,,,,0.0,,,
Cuba,1997,CUB,24808970.0,CUB,,,,,,0.0,,,
Cuba,1998,CUB,24293962.0,CUB,,,,,,0.0,,,
Cuba,1999,CUB,24467108.0,CUB,,,,,,0.0,,,
Cuba,2000,CUB,25284420.0,CUB,,,,,,0.0,,,
Cuba,2001,CUB,24680938.0,CUB,,,,,,0.0,,,
Cuba,2002,CUB,25153586.0,CUB,,,,,,0.0,,,
Cuba,2003,CUB,25569018.0,CUB,,,,,,0.0,,,
Cuba,2004,CUB,24546968.0,CUB,,,,,,0.0,,,
Cuba,2005,CUB,25676784.0,CUB,,,,,,0.0,,,
Cuba,2006,CUB,26785184.0,CUB,,,,,,0.0,,,
Cuba,2007,CUB,25724220.0,CUB,,,,,,0.0,,,
Cuba,2008,CUB,27738204.0,CUB,,,,,,0.0,,,
Cuba,2009,CUB,27821070.0,CUB,,,,,,0.0,,,
Cuba,2010,CUB,33038394.0,CUB,,,,,,0.0,,,
Cuba,2011,CUB,29068348.0,CUB,,,,,,0.0,,,
Cuba,2012,CUB,29475822.0,CUB,,,,,,0.0,,,
Cuba,2013,CUB,27897744.0,CUB,,,,,,0.0,,,
Cuba,2014,CUB,27370000.0,CUB,,,,,,0.0,,,
Cuba,2015,CUB,29091326.0,CUB,,,,,,0.0,,,
Cuba,2016,CUB,27768582.0,CUB,,,,,,0.0,,,
Cuba,2017,CUB,24566498.0,CUB,,,,,,0.0,,,
Cuba,2018,CUB,23019470.0,CUB,,,,,,0.0,,,
Cuba,2019,CUB,22494244.0,CUB,,,,,,0.0,,,
Cuba,2020,CUB,21277170.0,CUB,,,,,,0.0,,,
Cuba,2021,CUB,22552592.0,CUB,,,,,,0.0,,,
Cuba,2022,CUB,21882280.0,CUB,,,,,,0.0,,,
Cuba,2023,CUB,23097436.0,CUB,,,,,,0.0,,,
Curacao,2012,CUW,6287424.0,CUW,,,,,,0.0,,,
Curacao,2013,CUW,5932016.0,CUW,,,,,,0.0,,,
Curacao,2014,CUW,6796720.0,CUW,,,,,,0.0,,,
Curacao,2015,CUW,7331664.0,CUW,,,,,,0.0,,,
Curacao,2016,CUW,6203152.0,CUW,,,,,,0.0,,,
Curacao,2017,CUW,4968384.0,CUW,,,,,,0.0,,,
Curacao,2018,CUW,4319856.0,CUW,,,,,,0.0,,,
Curacao,2019,CUW,2253360.0,CUW,,,,,,0.0,,,
Curacao,2020,CUW,1813680.0,CUW,,,,,,0.0,,,
Curacao,2021,CUW,2000544.1,CUW,,,,,,0.0,,,
Curacao,2022,CUW,1939601.0,CUW,,,,,,0.0,,,
Curacao,2023,CUW,2023421.0,CUW,,,,,,0.0,,,
Cyprus,1965,CYP,1150110.0,CYP,,,,,0.0,0.0,,,4.68025
Cyprus,1966,CYP,1241710.0,CYP,,,,,0.0,0.0,,,5.338632
Cyprus,1967,CYP,1362265.0,CYP,,,,,0.0,0.0,,,5.7872543
Cyprus,1968,CYP,1622201.0,CYP,,,,,0.0,0.0,,,6.4272513
Cyprus,1969,CYP,1669803.0,CYP,,,,,0.0,0.0,,,7.5897937
Cyprus,1970,CYP,1702690.0,CYP,,,,,0.0,0.0,,,8.004829
Cyprus,1971,CYP,1883533.0,CYP,,,,,0.0,0.0,,,9.548513
Cyprus,1972,CYP,2405937.0,CYP,,,,,0.0,0.0,,,10.737023
Cyprus,1973,CYP,2503532.0,CYP,,,,,0.0,0.0,,,11.51917
Cyprus,1974,CYP,1928765.0,CYP,,,,,0.0,0.0,,,10.213084
Cyprus,1975,CYP,1990826.0,CYP,,,,,0.0,0.0,,,8.53023
Cyprus,1976,CYP,2487684.0,CYP,,,,,0.0,0.0,,,8.673059
Cyprus,1977,CYP,2699378.0,CYP,,,,,0.0,0.0,,,9.796984
Cyprus,1978,CYP,2845021.0,CYP,,,,,0.0,0.0,,,10.044485
Cyprus,1979,CYP,3045443.0,CYP,,,,,0.0,0.0,,,10.192833
Cyprus,1980,CYP,3260647.0,CYP,,,,,0.0,0.0,,,10.278665
Cyprus,1981,CYP,3095654.0,CYP,,,,,0.0,0.0,,,9.856194
Cyprus,1982,CYP,3157205.0,CYP,,,,,0.0,0.0,,,11.813791
Cyprus,1983,CYP,3151348.0,CYP,,,,,0.0,0.0,,,12.430679
Cyprus,1984,CYP,3234557.0,CYP,,,,,0.0,0.0,,,12.612489
Cyprus,1985,CYP,3144994.0,CYP,,,,,0.0,0.0,,1.0815899,12.483789
Cyprus,1986,CYP,3606067.0,CYP,,,,,0.0,0.0,,0.66291,13.480528
Cyprus,1987,CYP,4184954.2,CYP,,,,,0.0,0.0,,1.4072299,15.873595
Cyprus,1988,CYP,4197559.0,CYP,,,,,0.0,0.0,,0.84898996,16.996016
Cyprus,1989,CYP,4429735.0,CYP,,,,,0.0,0.0,,0.75595,17.556082
Cyprus,1990,CYP,4643892.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.70943,18.565105
Cyprus,1991,CYP,5132063.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.52335,18.988806
Cyprus,1992,CYP,5504151.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.96528995,21.831388
Cyprus,1993,CYP,5747712.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.81409997,22.876078
Cyprus,1994,CYP,5989884.0,CYP,0.0,,0.0,0.0,0.0,0.0,,1.11648,22.61588
Cyprus,1995,CYP,5860148.0,CYP,0.0,,0.0,0.0,0.0,0.0,,1.2444099,23.986261
Cyprus,1996,CYP,6209978.0,CYP,0.0,,0.0,0.0,0.0,0.0,,1.163,24.441818
Cyprus,1997,CYP,6296240.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.88387996,24.967741
Cyprus,1998,CYP,6590239.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.16282,27.283785
Cyprus,1999,CYP,6856407.0,CYP,0.0,,0.0,0.0,0.0,0.0,,0.27912,28.601559
Cyprus,2000,CYP,7102160.0,CYP,0.0,,0.0,0.0,,0.0,,0.41868,29.842424
Cyprus,2001,CYP,6976048.0,CYP,0.0,,0.0,0.0,,0.0,,0.61639,29.993261
Cyprus,2002,CYP,7167065.0,CYP,0.0,,0.0,0.0,,0.0,,0.51172,29.674215
Cyprus,2003,CYP,7557280.0,CYP,0.0,,0.0,0.0,,0.0,,0.51172,31.57658
Cyprus,2004,CYP,7786729.0,CYP,0.0,,0.001152661,0.0010229861,,0.0,,0.51172,30.714468
Cyprus,2005,CYP,7958195.0,CYP,0.0,,0.0016206916,0.0010165111,,0.0,,0.51172,34.478428
Cyprus,2006,CYP,8185880.5,CYP,0.00049479166,,0.0028510832,0.0010101194,,0.0,0.0,0.3509561,34.056618
Cyprus,2007,CYP,8504394.0,CYP,0.004469083,0.010260971,0.0049002776,0.0010066333,,0.0,0.0,0.31871858,34.647247
Cyprus,2008,CYP,8716733.0,CYP,0.03830639,0.16444805,0.008430166,0.0010003805,,0.0,,0.2606911,35.382412
Cyprus,2009,CYP,8471252.0,CYP,0.08618944,0.17471777,0.011170861,0.0009942055,,0.0,,0.1381886,34.5923
Cyprus,2010,CYP,8102210.0,CYP,0.111727215,0.16444445,0.019429056,0.08604305,,0.0,,0.17042612,33.503963
Cyprus,2011,CYP,7788881.0,CYP,0.16599472,0.185,0.033103887,0.31448668,,0.0,,0.08016111,32.946396
Cyprus,2012,CYP,7263977.0,CYP,0.15961027,0.185,0.060322497,0.50725806,,0.0,,0.0027911945,30.689983
Cyprus,2013,CYP,6583855.0,CYP,0.15641806,0.17472222,0.12809472,0.6295717,,0.0,,0.0027911945,27.186855
Cyprus,2014,CYP,6952094.0,CYP,0.1612064,0.11305556,0.22648056,0.49820304,,0.0,,0.025789998,27.26966
Cyprus,2015,CYP,6972854.0,CYP,0.16355583,0.11305556,0.34108916,0.5974547,,0.0,,0.038685,27.930634
Cyprus,2016,CYP,7374974.0,CYP,0.16606167,0.10277777,0.39067888,0.6068872,,0.0,,0.0051644444,30.465368
Cyprus,2017,CYP,7505071.0,CYP,0.16519667,0.09969444,0.45779526,0.56273,,0.0,,0.034689166,31.275581
Cyprus,2018,CYP,7322967.0,CYP,0.16395165,0.1040111,0.50753,0.5836739,,0.0,,0.15830112,30.944674
Cyprus,2019,CYP,7344204.0,CYP,0.18489249,0.12489555,0.5753459,0.6288508,,0.0,,0.1943486,30.785168
Cyprus,2020,CYP,7014958.0,CYP,0.19354972,0.2879936,0.7763522,0.6313808,,0.0,,0.16211778,26.229921
Cyprus,2021,CYP,7170389.0,CYP,0.19134083,0.24823916,1.2254891,0.64495337,,0.0,,0.4799583,27.052002
Cyprus,2022,CYP,7197524.0,CYP,0.18463722,0.23916389,1.5691274,0.58469164,,0.0,,0.35579664,28.741009
Cyprus,2023,CYP,7174221.0,CYP,0.15711278,0.24409722,2.1454058,0.5415525,,0.0,,0.32389277,28.683737
Czechia,1965,CZE,122199640.0,CZE,,,,,6.5993996,0.0,4.2904997,410.84137,47.046886
Czechia,1966,CZE,121522424.0,CZE,,,,,6.220424,0.0,4.49025,409.63187,51.94198
Czechia,1967,CZE,121278520.0,CZE,,,,,5.606222,0.0,5.3937497,396.14102,57.79913
Czechia,1968,CZE,126879960.0,CZE,,,,,4.3386154,0.0,6.65125,410.06216,63.84015
Czechia,1969,CZE,134693580.0,CZE,,,,,3.54146,0.0,7.2939997,426.2046,68.492935
Czechia,1970,CZE,154419700.0,CZE,,,,,5.057362,0.0,8.0125,431.473,82.32865
Czechia,1971,CZE,161977440.0,CZE,,,,,3.572043,0.0,9.955,449.5344,90.6397
Czechia,1972,CZE,163451040.0,CZE,,,,,3.7376344,0.0,10.810499,443.12625,99.17102
Czechia,1973,CZE,164108240.0,CZE,,,,,3.196505,0.0,11.872499,433.6013,111.4943
Czechia,1974,CZE,165999570.0,CZE,,,,,5.378763,0.0,14.475249,431.99634,114.3211
Czechia,1975,CZE,173668350.0,CZE,,,,,5.363978,0.0,16.572,441.21893,126.14466
Czechia,1976,CZE,180410800.0,CZE,,,,,4.2758064,0.0,18.29625,449.8251,133.33147
Czechia,1977,CZE,185792430.0,CZE,,,,,5.8163977,0.0,20.793,459.5478,139.49129
Czechia,1978,CZE,187464370.0,CZE,,,,,5.41129,0.0,23.299,461.3388,144.35347
Czechia,1979,CZE,182557390.0,CZE,,,,,6.7803764,0.0,26.140749,461.4784,146.70984
Czechia,1980,CZE,184677390.0,CZE,,,,,7.093817,0.0,30.11125,447.18512,136.44553
Czechia,1981,CZE,182648460.0,CZE,,,,,6.094355,0.0,30.207499,445.37082,134.55255
Czechia,1982,CZE,180846050.0,CZE,,,,,4.938172,0.0,31.99775,448.82495,123.24367
Czechia,1983,CZE,181076180.0,CZE,,,,,4.893817,0.56750304,37.541748,446.30124,120.67317
Czechia,1984,CZE,187168030.0,CZE,,,,,3.838172,3.5156808,39.960247,454.70972,128.27827
Czechia,1985,CZE,184599820.0,CZE,,,,,4.9411287,6.801523,49.0635,444.83585,125.86781
Czechia,1986,CZE,185854500.0,CZE,,,,,5.5473113,17.44788,51.845997,442.82385,120.88828
Czechia,1987,CZE,183641400.0,CZE,,,,,7.2889786,30.364246,56.556,437.67175,121.37409
Czechia,1988,CZE,180617040.0,CZE,,,,,6.2067204,33.528076,56.916252,442.8006,116.66191
Czechia,1989,CZE,172330690.0,CZE,,,,,4.858333,35.23626,58.737747,425.75104,111.416664
Czechia,1990,CZE,164250460.0,CZE,0.0,0.0,0.0,0.0,3.4330645,35.71012,61.030746,345.94446,100.62564
Czechia,1991,CZE,148883280.0,CZE,0.0,0.0,0.0,0.0,3.2201612,34.42473,58.889748,316.91354,84.19088
Czechia,1992,CZE,145705810.0,CZE,0.0,0.019882862,0.0,0.0,4.1456985,34.759556,67.4505,295.92255,80.68122
Czechia,1993,CZE,140124100.0,CZE,0.513945,0.042641945,0.0,0.0,4.048118,35.8293,68.93175,287.87985,81.68363
Czechia,1994,CZE,132668120.0,CZE,1.0246974,0.08139499,0.0,0.0,4.317204,36.822433,67.32975,272.46667,84.47287
Czechia,1995,CZE,131622310.0,CZE,1.2928427,0.18416472,0.0,0.0,5.9198923,34.702805,76.19525,272.72382,95.19518
Czechia,1996,CZE,135018770.0,CZE,0.9321236,0.2550839,0.0,0.0,5.8223114,36.462063,87.687,272.11865,99.64469
Czechia,1997,CZE,130941740.0,CZE,1.5769489,0.374605,0.0,0.0,5.023925,35.451912,89.18874,255.68047,95.0233
Czechia,1998,CZE,125715920.0,CZE,1.8746887,0.40762582,0.0,0.0,4.127957,37.39277,89.38025,237.00223,98.08545
Czechia,1999,CZE,116672030.0,CZE,2.160289,0.51092356,0.0,0.0,4.970699,37.900684,89.8605,215.9442,97.63967
Czechia,2000,CZE,127236140.0,CZE,1.6752368,0.6955044,0.0,0.0,5.1983867,38.56183,87.22675,246.71695,94.429085
Czechia,2001,CZE,127144510.0,CZE,1.6682142,0.5251411,0.0,0.0005875583,6.0342164,41.579594,93.413994,242.13039,99.91982
Czechia,2002,CZE,123967850.0,CZE,1.608255,0.7321086,0.0,0.004670139,7.2737355,52.48386,90.2725,237.63068,96.75073
Czechia,2003,CZE,127571890.0,CZE,1.5660603,0.7039,0.0,0.011310472,4.0108714,72.00013,91.20475,241.5218,103.53131
Czechia,2004,CZE,128291810.0,CZE,2.2772262,0.35963166,0.0002881639,0.028528333,5.8186316,72.793625,90.57324,241.88832,114.08501
Czechia,2005,CZE,125690856.0,CZE,2.3358028,0.03083111,0.00019471222,0.06093333,6.8146667,67.94453,89.590996,233.69691,119.157104
Czechia,2006,CZE,126537100.0,CZE,2.9309766,0.20997445,0.00048371943,0.14049195,7.2566357,71.11837,88.312744,241.97527,117.510414
Czechia,2007,CZE,128366410.0,CZE,3.8155107,0.21583332,0.0049596387,0.35372972,5.9080567,71.01469,84.1855,241.51474,116.69226
Czechia,2008,CZE,122934900.0,CZE,4.625756,1.2756141,0.03635361,0.6875116,5.688499,71.59531,83.428246,229.0496,117.231865
Czechia,2009,CZE,114982536.0,CZE,5.9006743,2.270495,0.24801248,0.8044883,6.785193,72.913506,79.1335,211.57613,113.17898
Czechia,2010,CZE,117476264.0,CZE,6.9031005,2.7152832,1.7089294,0.9311872,7.7424045,74.54473,93.84875,218.38116,106.87343
Czechia,2011,CZE,115189176.0,CZE,8.630045,3.4850569,6.0194335,1.0951942,5.415283,74.86952,79.1905,214.98866,108.28204
Czechia,2012,CZE,111287340.0,CZE,10.763174,3.1965566,5.891388,1.1401433,5.8379726,79.78752,79.7365,206.14917,106.93589
Czechia,2013,CZE,106722490.0,CZE,12.962603,3.2181668,5.5398316,1.3096149,7.452674,80.40818,80.78675,196.5045,102.03872
Czechia,2014,CZE,104246040.0,CZE,14.886629,3.678217,5.763165,1.2910057,5.173733,78.83374,71.898,190.43582,107.97657
Czechia,2015,CZE,105000920.0,CZE,15.2971735,3.4428968,6.1057324,1.5420272,4.8349276,69.36118,75.3945,189.86116,104.87653
Czechia,2016,CZE,106648410.0,CZE,15.21585,3.4977777,5.7133794,1.3303813,5.3580613,61.92072,81.59975,191.26581,98.47254
Czechia,2017,CZE,107745840.0,CZE,15.84794,3.6448889,5.84661,1.5729246,4.975373,72.372574,83.74774,187.27791,115.29597
Czechia,2018,CZE,106335550.0,CZE,15.406151,3.5849998,6.195217,1.6121203,4.3059697,75.96509,79.82825,186.01262,116.113846
Czechia,2019,CZE,101008820.0,CZE,16.058878,3.9525554,6.030454,1.8452703,5.2948103,76.50683,83.2495,167.36311,117.60352
Czechia,2020,CZE,91673770.0,CZE,16.640915,4.325722,5.8757143,1.8359956,5.6314344,75.71436,84.62375,145.43529,102.48443
Czechia,2021,CZE,96645176.0,CZE,17.186718,4.1963334,5.63166,1.5740727,6.306805,77.164536,90.69425,150.68779,112.96381
Czechia,2022,CZE,95107760.0,CZE,17.25145,3.9670553,5.9921026,1.672035,5.4579463,77.61024,73.764496,154.45932,115.55648
Czechia,2023,CZE,85624184.0,CZE,16.483006,3.718611,5.6942472,1.8220283,6.0863137,75.804344,66.975,130.78227,116.00688
Democratic Republic of Congo,1995,COD,3096173.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,1996,COD,3472628.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,1997,COD,3089412.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,1998,COD,2733258.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,1999,COD,2199437.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2000,COD,1704731.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2001,COD,1647457.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2002,COD,1734094.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2003,COD,2096084.1,COD,,,,,,0.0,,,
Democratic Republic of Congo,2004,COD,2027893.1,COD,,,,,,0.0,,,
Democratic Republic of Congo,2005,COD,2287396.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2006,COD,2351727.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2007,COD,2622976.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2008,COD,2685120.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2009,COD,2445967.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2010,COD,2735413.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2011,COD,3041045.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2012,COD,2797330.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2013,COD,3921089.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2014,COD,5065957.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2015,COD,3274380.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2016,COD,2659404.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2017,COD,2917112.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2018,COD,3773678.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2019,COD,4121229.2,COD,,,,,,0.0,,,
Democratic Republic of Congo,2020,COD,4301513.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2021,COD,4268556.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2022,COD,4630596.0,COD,,,,,,0.0,,,
Democratic Republic of Congo,2023,COD,4615953.0,COD,,,,,,0.0,,,
Denmark,1965,DNK,44293370.0,DNK,,,,,0.07392472,0.0,,43.008904,123.12544
Denmark,1966,DNK,50078412.0,DNK,,,,,0.07688166,0.0,,48.74482,140.2377
Denmark,1967,DNK,49026428.0,DNK,,,,,0.07392472,0.0,,41.73309,148.31645
Denmark,1968,DNK,53272676.0,DNK,,,,,0.062096667,0.0,,37.392773,161.21199
Denmark,1969,DNK,59342588.0,DNK,,,,,0.06505389,0.0,,34.154984,193.82655
Denmark,1970,DNK,62039320.0,DNK,,,,,0.07096777,0.0,,27.318869,215.59958
Denmark,1971,DNK,57000676.0,DNK,,,,,0.07096777,0.0,,16.718124,212.84607
Denmark,1972,DNK,59575410.0,DNK,,,,,0.07096777,0.0,,17.079817,225.19148
Denmark,1973,DNK,59193932.0,DNK,,,,,0.07096777,0.0,,26.177967,208.22063
Denmark,1974,DNK,55009452.0,DNK,,,,,0.07096777,0.0,,24.728868,188.51405
Denmark,1975,DNK,55708652.0,DNK,,,,,0.062096667,0.0,,23.85778,186.3196
Denmark,1976,DNK,60056950.0,DNK,,,,,0.056182776,0.0,,33.14666,198.24033
Denmark,1977,DNK,61765400.0,DNK,,,,,0.07688166,0.0,,38.130116,197.98227
Denmark,1978,DNK,61028310.0,DNK,,,,0.008870971,0.07983861,0.0,,42.008724,197.52115
Denmark,1979,DNK,62907830.0,DNK,,,,0.017741943,0.08575278,0.0,,50.09739,188.93774
Denmark,1980,DNK,60286204.0,DNK,,,,0.031048333,0.100833334,0.0,,71.49775,161.33125
Denmark,1981,DNK,51715870.0,DNK,,,,0.031048333,0.10497305,0.0,,57.144,151.96733
Denmark,1982,DNK,53615456.0,DNK,,,,0.054704163,0.08959667,0.0,,68.93217,130.9179
Denmark,1983,DNK,50098160.0,DNK,0.105342776,,,0.080134444,0.099059165,0.0,0.14595,65.83045,123.85265
Denmark,1984,DNK,50780700.0,DNK,0.105342776,,,0.09817194,0.08930111,0.0,1.178025,69.38574,122.43611
Denmark,1985,DNK,59980548.0,DNK,0.11491944,,,0.15198916,0.0878225,0.0,6.7137,84.56986,126.17741
Denmark,1986,DNK,58801840.0,DNK,0.16280249,,,0.37139776,0.08457,0.0,11.967899,85.54562,124.51119
Denmark,1987,DNK,58242300.0,DNK,0.19472444,,,0.5139247,0.08693556,0.0,15.189225,83.970924,114.68499
Denmark,1988,DNK,55013980.0,DNK,0.2553764,,,0.8625539,0.09698917,0.0,18.525225,78.56763,113.99847
Denmark,1989,DNK,48685136.0,DNK,0.40221778,,,1.2667742,0.067715,0.0,19.74495,64.56976,109.76311
Denmark,1990,DNK,53464064.0,DNK,0.6703627,,0.0,1.8046504,0.08279583,0.0,21.048075,70.83368,107.52145
Denmark,1991,DNK,64092516.0,DNK,1.1332325,,0.0,2.1884677,0.0751075,0.0,24.295813,96.074265,109.08682
Denmark,1992,DNK,58314536.0,DNK,1.6631384,,0.0,2.7068279,0.081908606,0.0,25.546211,80.024864,108.11384
Denmark,1993,DNK,60561740.0,DNK,2.3239248,,0.0,3.058118,0.08131722,0.0,28.707317,83.944176,113.18888
Denmark,1994,DNK,64660812.0,DNK,1.8304088,,0.0,3.3620965,0.09639778,0.0,32.078045,90.27089,120.41808
Denmark,1995,DNK,61640868.0,DNK,2.0648468,,0.0,3.4812632,0.08959667,0.0,37.144203,75.46009,125.37967
Denmark,1996,DNK,74886530.0,DNK,2.6564987,,0.00047640275,3.62793,0.05707,0.0,43.754944,103.72331,136.06866
Denmark,1997,DNK,65424880.0,DNK,3.1145296,,0.00094459445,5.7194085,0.056774165,0.0,45.71891,77.10806,131.27933
Denmark,1998,DNK,61226404.0,DNK,3.4416974,,0.0011827945,8.338414,0.080725834,0.0,49.29798,65.53156,126.99976
Denmark,1999,DNK,58641540.0,DNK,4.2102265,,0.0026037944,8.95672,0.090188056,0.0,51.693676,55.05293,126.042534
Denmark,2000,DNK,54295988.0,DNK,4.1486063,,0.0035483886,12.5411825,0.08930111,0.0,51.01935,46.182728,122.534676
Denmark,2001,DNK,55886140.0,DNK,4.825206,,0.0035253332,12.650172,0.08108305,0.0,53.31487,48.81576,117.52588
Denmark,2002,DNK,55544424.0,DNK,5.99854,,0.0037377223,14.234978,0.092818886,0.0,53.817955,48.873913,113.733505
Denmark,2003,DNK,60637652.0,DNK,7.9592876,,0.004406583,16.12696,0.0614825,0.0,54.409176,66.68293,109.988304
Denmark,2004,DNK,55092880.0,DNK,9.291723,,0.0052990275,18.970236,0.07636389,0.0,54.15029,51.11385,108.04399
Denmark,2005,DNK,51527092.0,DNK,10.132853,,0.0061881663,18.938618,0.06442694,0.0,52.00558,43.05212,109.41705
Denmark,2006,DNK,59492210.0,DNK,9.799906,0.045030832,0.0062994165,17.379614,0.06658249,0.0,52.982906,64.73512,110.4659
Denmark,2007,DNK,54698268.0,DNK,9.911998,0.06725694,0.0070533333,20.277435,0.079738885,0.0,47.48961,54.23582,111.33213
Denmark,2008,DNK,51245732.0,DNK,10.025345,0.070286386,0.0073685828,19.46752,0.07249944,0.0,47.7161,47.65927,109.8537
Denmark,2009,DNK,48839776.0,DNK,10.59894,0.11094777,0.0104726665,18.768421,0.05278222,0.0,45.82792,46.800316,98.63713
Denmark,2010,DNK,49179470.0,DNK,14.664764,0.32170388,0.017100638,21.675667,0.0572925,0.0,51.839787,45.47204,101.92829
Denmark,2011,DNK,44226736.0,DNK,13.965973,1.4990819,0.041739997,26.963594,0.04653694,0.0,43.473644,37.835083,97.14898
Denmark,2012,DNK,39853304.0,DNK,14.192558,2.4751837,0.28478056,28.15951,0.047915276,0.0,40.60289,29.658981,89.821655
Denmark,2013,DNK,41755340.0,DNK,13.769582,2.4936206,1.4105172,30.31557,0.03657361,0.0,38.297825,37.670876,87.70778
Denmark,2014,DNK,37564830.0,DNK,13.732392,2.5934,1.613313,35.430946,0.040915,0.0,32.894382,29.857864,87.40029
Denmark,2015,DNK,35102396.0,DNK,13.409262,2.5705178,1.6272583,38.060024,0.048555832,0.0,33.092525,21.238243,88.9282
Denmark,2016,DNK,36905584.0,DNK,15.467003,2.5890574,1.9911283,34.217175,0.0515925,0.0,33.65253,24.577396,89.05559
Denmark,2017,DNK,34652480.0,DNK,19.946672,2.6198964,1.9999228,39.33387,0.047563054,0.0,32.162132,18.368776,88.50658
Denmark,2018,DNK,34601704.0,DNK,18.802374,2.5907989,2.5213065,36.78078,0.03931833,0.0,31.209858,18.772844,89.40099
Denmark,2019,DNK,30941816.0,DNK,18.971735,2.7284744,2.5391517,42.570515,0.044692773,0.0,28.977777,10.575361,89.638176
Denmark,2020,DNK,28294042.0,DNK,18.89484,2.963107,3.1004183,42.887863,0.044815,0.0,23.22588,9.309924,76.05843
